frame.time_epoch,ip.src,udp.srcport,ip.dst,udp.dstport
1762524791.002679000,170.114.201.99,8801,192.168.11.6,59556
1762524791.002682000,170.114.201.99,8801,192.168.11.6,59556
1762524791.002915000,192.168.11.6,59556,170.114.201.99,8801
1762524791.014130000,170.114.201.99,8801,192.168.11.6,59556
1762524791.014134000,170.114.201.99,8801,192.168.11.6,59556
1762524791.014137000,170.114.201.99,8801,192.168.11.6,62519
1762524791.014261000,192.168.11.6,63240,170.114.201.99,8801
1762524791.032893000,170.114.201.99,8801,192.168.11.6,62519
1762524791.033081000,192.168.11.6,59556,170.114.201.99,8801
1762524791.033086000,192.168.11.6,59556,170.114.201.99,8801
1762524791.033089000,192.168.11.6,59556,170.114.201.99,8801
1762524791.044716000,170.114.201.99,8801,192.168.11.6,59556
1762524791.044721000,170.114.201.99,8801,192.168.11.6,59556
1762524791.054324000,170.114.201.99,8801,192.168.11.6,59556
1762524791.054329000,170.114.201.99,8801,192.168.11.6,62519
1762524791.064346000,170.114.201.99,8801,192.168.11.6,59556
1762524791.064526000,192.168.11.6,63240,170.114.201.99,8801
1762524791.073829000,170.114.201.99,8801,192.168.11.6,62519
1762524791.073832000,170.114.201.99,8801,192.168.11.6,62519
1762524791.093991000,170.114.201.99,8801,192.168.11.6,62519
1762524791.094176000,192.168.11.6,59556,170.114.201.99,8801
1762524791.094183000,192.168.11.6,59556,170.114.201.99,8801
1762524791.094208000,192.168.11.6,59556,170.114.201.99,8801
1762524791.094210000,192.168.11.6,62519,170.114.201.99,8801
1762524791.104884000,170.114.201.99,8801,192.168.11.6,59556
1762524791.105045000,192.168.11.6,59556,170.114.201.99,8801
1762524791.105049000,192.168.11.6,59556,170.114.201.99,8801
1762524791.126655000,170.114.201.99,8801,192.168.11.6,59556
1762524791.126660000,170.114.201.99,8801,192.168.11.6,59556
1762524791.126797000,192.168.11.6,63240,170.114.201.99,8801
1762524791.126816000,192.168.11.6,59556,170.114.201.99,8801
1762524791.126817000,192.168.11.6,59556,170.114.201.99,8801
1762524791.126819000,192.168.11.6,59556,170.114.201.99,8801
1762524791.126821000,192.168.11.6,59556,170.114.201.99,8801
1762524791.136427000,170.114.201.99,8801,192.168.11.6,59556
1762524791.136432000,170.114.201.99,8801,192.168.11.6,59556
1762524791.136435000,170.114.201.99,8801,192.168.11.6,62519
1762524791.136437000,170.114.201.99,8801,192.168.11.6,62519
1762524791.136615000,192.168.11.6,59556,170.114.201.99,8801
1762524791.146604000,170.114.201.99,8801,192.168.11.6,59556
1762524791.146609000,170.114.201.99,8801,192.168.11.6,59556
1762524791.155961000,170.114.201.99,8801,192.168.11.6,59556
1762524791.155965000,170.114.201.99,8801,192.168.11.6,62519
1762524791.156108000,192.168.11.6,59556,170.114.201.99,8801
1762524791.156113000,192.168.11.6,59556,170.114.201.99,8801
1762524791.175514000,170.114.201.99,8801,192.168.11.6,62519
1762524791.175690000,192.168.11.6,59556,170.114.201.99,8801
1762524791.175694000,192.168.11.6,59556,170.114.201.99,8801
1762524791.175715000,192.168.11.6,59556,170.114.201.99,8801
1762524791.175718000,192.168.11.6,59556,170.114.201.99,8801
1762524791.194331000,192.168.11.6,63240,170.114.201.99,8801
1762524791.194338000,192.168.11.6,62519,170.114.201.99,8801
1762524791.195903000,170.114.201.99,8801,192.168.11.6,59556
1762524791.207522000,170.114.201.99,8801,192.168.11.6,59556
1762524791.207525000,170.114.201.99,8801,192.168.11.6,59556
1762524791.207549000,170.114.201.99,8801,192.168.11.6,62519
1762524791.241425000,192.168.11.6,59556,170.114.201.99,8801
1762524791.241432000,192.168.11.6,59556,170.114.201.99,8801
1762524791.241440000,192.168.11.6,59556,170.114.201.99,8801
1762524791.248047000,170.114.201.99,8801,192.168.11.6,59556
1762524791.248051000,170.114.201.99,8801,192.168.11.6,59556
1762524791.249526000,170.114.201.99,8801,192.168.11.6,59556
1762524791.249529000,170.114.201.99,8801,192.168.11.6,59556
1762524791.249553000,170.114.201.99,8801,192.168.11.6,59556
1762524791.249648000,192.168.11.6,63240,170.114.201.99,8801
1762524791.294470000,192.168.11.6,59556,170.114.201.99,8801
1762524791.294478000,192.168.11.6,59556,170.114.201.99,8801
1762524791.294481000,192.168.11.6,59556,170.114.201.99,8801
1762524791.294508000,192.168.11.6,59556,170.114.201.99,8801
1762524791.294510000,192.168.11.6,59556,170.114.201.99,8801
1762524791.294513000,192.168.11.6,59556,170.114.201.99,8801
1762524791.294515000,192.168.11.6,62519,170.114.201.99,8801
1762524791.308655000,170.114.201.99,8801,192.168.11.6,59556
1762524791.308660000,170.114.201.99,8801,192.168.11.6,59556
1762524791.308662000,170.114.201.99,8801,192.168.11.6,59556
1762524791.310399000,170.114.201.99,8801,192.168.11.6,59556
1762524791.329008000,170.114.201.99,8801,192.168.11.6,59556
1762524791.329012000,170.114.201.99,8801,192.168.11.6,59556
1762524791.329186000,192.168.11.6,59556,170.114.201.99,8801
1762524791.329197000,192.168.11.6,59556,170.114.201.99,8801
1762524791.329199000,192.168.11.6,59556,170.114.201.99,8801
1762524791.331016000,170.114.201.99,8801,192.168.11.6,59556
1762524791.331018000,170.114.201.99,8801,192.168.11.6,59556
1762524791.331019000,170.114.201.99,8801,192.168.11.6,62519
1762524791.349272000,170.114.201.99,8801,192.168.11.6,59556
1762524791.349277000,170.114.201.99,8801,192.168.11.6,59556
1762524791.358380000,170.114.201.99,8801,192.168.11.6,59556
1762524791.358548000,192.168.11.6,59556,170.114.201.99,8801
1762524791.358584000,192.168.11.6,59556,170.114.201.99,8801
1762524791.368480000,170.114.201.99,8801,192.168.11.6,59556
1762524791.368648000,192.168.11.6,59556,170.114.201.99,8801
1762524791.368653000,192.168.11.6,59556,170.114.201.99,8801
1762524791.368656000,192.168.11.6,59556,170.114.201.99,8801
1762524791.394460000,192.168.11.6,59556,170.114.201.99,8801
1762524791.394480000,192.168.11.6,62519,170.114.201.99,8801
1762524791.399396000,170.114.201.99,8801,192.168.11.6,59556
1762524791.399400000,170.114.201.99,8801,192.168.11.6,59556
1762524791.409454000,170.114.201.99,8801,192.168.11.6,59556
1762524791.409460000,170.114.201.99,8801,192.168.11.6,62519
1762524791.409462000,170.114.201.99,8801,192.168.11.6,59556
1762524791.420597000,170.114.201.99,8801,192.168.11.6,59556
1762524791.420602000,170.114.201.99,8801,192.168.11.6,59556
1762524791.420781000,192.168.11.6,59556,170.114.201.99,8801
1762524791.429920000,170.114.201.99,8801,192.168.11.6,59556
1762524791.430096000,192.168.11.6,59556,170.114.201.99,8801
1762524791.451045000,170.114.201.99,8801,192.168.11.6,59556
1762524791.451050000,170.114.201.99,8801,192.168.11.6,59556
1762524791.451248000,192.168.11.6,59556,170.114.201.99,8801
1762524791.451253000,192.168.11.6,59556,170.114.201.99,8801
1762524791.451273000,192.168.11.6,59556,170.114.201.99,8801
1762524791.461157000,170.114.201.99,8801,192.168.11.6,59556
1762524791.461161000,170.114.201.99,8801,192.168.11.6,59556
1762524791.461330000,192.168.11.6,59556,170.114.201.99,8801
1762524791.461335000,192.168.11.6,59556,170.114.201.99,8801
1762524791.472892000,192.168.11.6,59556,170.114.201.99,8801
1762524791.472896000,192.168.11.6,59556,170.114.201.99,8801
1762524791.491105000,170.114.201.99,8801,192.168.11.6,59556
1762524791.491259000,192.168.11.6,59556,170.114.201.99,8801
1762524791.491264000,192.168.11.6,59556,170.114.201.99,8801
1762524791.494264000,192.168.11.6,62519,170.114.201.99,8801
1762524791.494267000,192.168.11.6,62519,170.114.201.99,8801
1762524791.501298000,170.114.201.99,8801,192.168.11.6,59556
1762524791.501301000,170.114.201.99,8801,192.168.11.6,62519
1762524791.510480000,170.114.201.99,8801,192.168.11.6,62519
1762524791.553172000,170.114.201.99,8801,192.168.11.6,59556
1762524791.553177000,170.114.201.99,8801,192.168.11.6,59556
1762524791.553353000,192.168.11.6,59556,170.114.201.99,8801
1762524791.553358000,192.168.11.6,59556,170.114.201.99,8801
1762524791.553360000,192.168.11.6,59556,170.114.201.99,8801
1762524791.563401000,170.114.201.99,8801,192.168.11.6,59556
1762524791.563406000,170.114.201.99,8801,192.168.11.6,59556
1762524791.563409000,170.114.201.99,8801,192.168.11.6,59556
1762524791.563683000,192.168.11.6,59556,170.114.201.99,8801
1762524791.563701000,192.168.11.6,59556,170.114.201.99,8801
1762524791.573476000,170.114.201.99,8801,192.168.11.6,59556
1762524791.573481000,170.114.201.99,8801,192.168.11.6,59556
1762524791.573606000,192.168.11.6,59556,170.114.201.99,8801
1762524791.583579000,170.114.201.99,8801,192.168.11.6,59556
1762524791.583583000,170.114.201.99,8801,192.168.11.6,59556
1762524791.583717000,192.168.11.6,59556,170.114.201.99,8801
1762524791.593994000,170.114.201.99,8801,192.168.11.6,59556
1762524791.593999000,170.114.201.99,8801,192.168.11.6,59556
1762524791.594181000,192.168.11.6,59556,170.114.201.99,8801
1762524791.594199000,192.168.11.6,59556,170.114.201.99,8801
1762524791.594531000,192.168.11.6,62519,170.114.201.99,8801
1762524791.613159000,170.114.201.99,8801,192.168.11.6,59556
1762524791.613164000,170.114.201.99,8801,192.168.11.6,62519
1762524791.622849000,192.168.11.6,62519,170.114.201.99,8801
1762524791.622852000,192.168.11.6,63240,170.114.201.99,8801
1762524791.622862000,192.168.11.6,59556,170.114.201.99,8801
1762524791.622864000,192.168.11.6,58013,170.114.201.99,8801
1762524791.622870000,192.168.11.6,63039,170.114.201.99,8801
1762524791.631663000,170.114.201.99,8801,192.168.11.6,63240
1762524791.631666000,170.114.201.99,8801,192.168.11.6,59556
1762524791.631668000,170.114.201.99,8801,192.168.11.6,63039
1762524791.631669000,170.114.201.99,8801,192.168.11.6,58013
1762524791.631670000,170.114.201.99,8801,192.168.11.6,62519
1762524791.633239000,170.114.201.99,8801,192.168.11.6,63240
1762524791.633242000,170.114.201.99,8801,192.168.11.6,59556
1762524791.633244000,170.114.201.99,8801,192.168.11.6,63039
1762524791.633246000,170.114.201.99,8801,192.168.11.6,58013
1762524791.633248000,170.114.201.99,8801,192.168.11.6,62519
1762524791.633378000,192.168.11.6,63240,170.114.201.99,8801
1762524791.633404000,192.168.11.6,59556,170.114.201.99,8801
1762524791.633406000,192.168.11.6,58013,170.114.201.99,8801
1762524791.633408000,192.168.11.6,63039,170.114.201.99,8801
1762524791.633416000,192.168.11.6,62519,170.114.201.99,8801
1762524791.670200000,192.168.11.6,59556,170.114.201.99,8801
1762524791.670208000,192.168.11.6,59556,170.114.201.99,8801
1762524791.670210000,192.168.11.6,59556,170.114.201.99,8801
1762524791.670239000,192.168.11.6,59556,170.114.201.99,8801
1762524791.670241000,192.168.11.6,59556,170.114.201.99,8801
1762524791.670243000,192.168.11.6,59556,170.114.201.99,8801
1762524791.675218000,170.114.201.99,8801,192.168.11.6,59556
1762524791.675222000,170.114.201.99,8801,192.168.11.6,59556
1762524791.675386000,192.168.11.6,59556,170.114.201.99,8801
1762524791.685473000,170.114.201.99,8801,192.168.11.6,59556
1762524791.685477000,170.114.201.99,8801,192.168.11.6,59556
1762524791.685676000,192.168.11.6,59556,170.114.201.99,8801
1762524791.685682000,192.168.11.6,59556,170.114.201.99,8801
1762524791.694328000,192.168.11.6,62519,170.114.201.99,8801
1762524791.695792000,170.114.201.99,8801,192.168.11.6,59556
1762524791.695796000,170.114.201.99,8801,192.168.11.6,59556
1762524791.704805000,170.114.201.99,8801,192.168.11.6,59556
1762524791.704809000,170.114.201.99,8801,192.168.11.6,59556
1762524791.716288000,170.114.201.99,8801,192.168.11.6,59556
1762524791.716290000,170.114.201.99,8801,192.168.11.6,59556
1762524791.716293000,170.114.201.99,8801,192.168.11.6,62519
1762524791.716465000,192.168.11.6,59556,170.114.201.99,8801
1762524791.716469000,192.168.11.6,59556,170.114.201.99,8801
1762524791.725132000,170.114.201.99,8801,192.168.11.6,59556
1762524791.725253000,192.168.11.6,59556,170.114.201.99,8801
1762524791.725256000,192.168.11.6,59556,170.114.201.99,8801
1762524791.755876000,170.114.201.99,8801,192.168.11.6,59556
1762524791.756025000,192.168.11.6,59556,170.114.201.99,8801
1762524791.756029000,192.168.11.6,59556,170.114.201.99,8801
1762524791.756041000,192.168.11.6,59556,170.114.201.99,8801
1762524791.765749000,170.114.201.99,8801,192.168.11.6,59556
1762524791.787363000,170.114.201.99,8801,192.168.11.6,59556
1762524791.787369000,170.114.201.99,8801,192.168.11.6,59556
1762524791.787528000,192.168.11.6,59556,170.114.201.99,8801
1762524791.787533000,192.168.11.6,59556,170.114.201.99,8801
1762524791.794464000,192.168.11.6,62519,170.114.201.99,8801
1762524791.795868000,170.114.201.99,8801,192.168.11.6,59556
1762524791.806500000,170.114.201.99,8801,192.168.11.6,59556
1762524791.848237000,170.114.201.99,8801,192.168.11.6,59556
1762524791.848243000,170.114.201.99,8801,192.168.11.6,59556
1762524791.848245000,170.114.201.99,8801,192.168.11.6,59556
1762524791.848248000,170.114.201.99,8801,192.168.11.6,62519
1762524791.848425000,192.168.11.6,59556,170.114.201.99,8801
1762524791.848430000,192.168.11.6,59556,170.114.201.99,8801
1762524791.848432000,192.168.11.6,59556,170.114.201.99,8801
1762524791.848458000,192.168.11.6,59556,170.114.201.99,8801
1762524791.848461000,192.168.11.6,59556,170.114.201.99,8801
1762524791.848463000,192.168.11.6,59556,170.114.201.99,8801
1762524791.867649000,170.114.201.99,8801,192.168.11.6,59556
1762524791.867654000,170.114.201.99,8801,192.168.11.6,59556
1762524791.888967000,170.114.201.99,8801,192.168.11.6,59556
1762524791.888973000,170.114.201.99,8801,192.168.11.6,59556
1762524791.888975000,170.114.201.99,8801,192.168.11.6,59556
1762524791.889160000,192.168.11.6,59556,170.114.201.99,8801
1762524791.889164000,192.168.11.6,59556,170.114.201.99,8801
1762524791.889180000,192.168.11.6,59556,170.114.201.99,8801
1762524791.894429000,192.168.11.6,62519,170.114.201.99,8801
1762524791.918808000,170.114.201.99,8801,192.168.11.6,59556
1762524791.918990000,192.168.11.6,59556,170.114.201.99,8801
1762524791.918995000,192.168.11.6,59556,170.114.201.99,8801
1762524791.919012000,192.168.11.6,59556,170.114.201.99,8801
1762524791.927917000,170.114.201.99,8801,192.168.11.6,62519
1762524791.928097000,192.168.11.6,59556,170.114.201.99,8801
1762524791.928102000,192.168.11.6,59556,170.114.201.99,8801
1762524791.950162000,170.114.201.99,8801,192.168.11.6,59556
1762524791.950168000,170.114.201.99,8801,192.168.11.6,59556
1762524791.950327000,192.168.11.6,59556,170.114.201.99,8801
1762524791.960145000,170.114.201.99,8801,192.168.11.6,59556
1762524791.960150000,170.114.201.99,8801,192.168.11.6,59556
1762524791.970378000,170.114.201.99,8801,192.168.11.6,59556
1762524791.970381000,170.114.201.99,8801,192.168.11.6,59556
1762524791.979777000,170.114.201.99,8801,192.168.11.6,59556
1762524791.979920000,192.168.11.6,59556,170.114.201.99,8801
1762524791.979924000,192.168.11.6,59556,170.114.201.99,8801
1762524791.992657000,170.114.201.99,8801,192.168.11.6,59556
1762524791.992890000,192.168.11.6,59556,170.114.201.99,8801
1762524791.994331000,192.168.11.6,62519,170.114.201.99,8801
1762524792.001460000,170.114.201.99,8801,192.168.11.6,59556
1762524792.001465000,170.114.201.99,8801,192.168.11.6,59556
1762524792.010921000,170.114.201.99,8801,192.168.11.6,59556
1762524792.010924000,170.114.201.99,8801,192.168.11.6,62519
1762524792.031217000,170.114.201.99,8801,192.168.11.6,59556
1762524792.031433000,192.168.11.6,59556,170.114.201.99,8801
1762524792.031438000,192.168.11.6,59556,170.114.201.99,8801
1762524792.031440000,192.168.11.6,59556,170.114.201.99,8801
1762524792.031463000,192.168.11.6,59556,170.114.201.99,8801
1762524792.031466000,192.168.11.6,59556,170.114.201.99,8801
1762524792.031468000,192.168.11.6,59556,170.114.201.99,8801
1762524792.063209000,170.114.201.99,8801,192.168.11.6,59556
1762524792.063214000,170.114.201.99,8801,192.168.11.6,59556
1762524792.063457000,192.168.11.6,59556,170.114.201.99,8801
1762524792.072352000,170.114.201.99,8801,192.168.11.6,59556
1762524792.072356000,170.114.201.99,8801,192.168.11.6,59556
1762524792.072522000,192.168.11.6,59556,170.114.201.99,8801
1762524792.083616000,170.114.201.99,8801,192.168.11.6,59556
1762524792.083621000,170.114.201.99,8801,192.168.11.6,59556
1762524792.083775000,192.168.11.6,59556,170.114.201.99,8801
1762524792.083824000,192.168.11.6,59556,170.114.201.99,8801
1762524792.094403000,192.168.11.6,62519,170.114.201.99,8801
1762524792.095380000,170.114.201.99,8801,192.168.11.6,59556
1762524792.095384000,170.114.201.99,8801,192.168.11.6,59556
1762524792.095387000,170.114.201.99,8801,192.168.11.6,62519
1762524792.114379000,170.114.201.99,8801,192.168.11.6,59556
1762524792.114382000,170.114.201.99,8801,192.168.11.6,59556
1762524792.114536000,192.168.11.6,59556,170.114.201.99,8801
1762524792.114541000,192.168.11.6,59556,170.114.201.99,8801
1762524792.124490000,170.114.201.99,8801,192.168.11.6,59556
1762524792.124496000,170.114.201.99,8801,192.168.11.6,59556
1762524792.124683000,192.168.11.6,59556,170.114.201.99,8801
1762524792.130793000,192.168.11.6,59556,170.114.201.99,8801
1762524792.130808000,192.168.11.6,59556,170.114.201.99,8801
1762524792.165708000,170.114.201.99,8801,192.168.11.6,59556
1762524792.165714000,170.114.201.99,8801,192.168.11.6,59556
1762524792.165957000,192.168.11.6,59556,170.114.201.99,8801
1762524792.165962000,192.168.11.6,59556,170.114.201.99,8801
1762524792.165965000,192.168.11.6,59556,170.114.201.99,8801
1762524792.174496000,170.114.201.99,8801,192.168.11.6,59556
1762524792.194479000,192.168.11.6,62519,170.114.201.99,8801
1762524792.206880000,170.114.201.99,8801,192.168.11.6,59556
1762524792.206885000,170.114.201.99,8801,192.168.11.6,59556
1762524792.231076000,192.168.11.6,59556,170.114.201.99,8801
1762524792.231084000,192.168.11.6,59556,170.114.201.99,8801
1762524792.231086000,192.168.11.6,59556,170.114.201.99,8801
1762524792.231117000,192.168.11.6,59556,170.114.201.99,8801
1762524792.231120000,192.168.11.6,59556,170.114.201.99,8801
1762524792.231123000,192.168.11.6,59556,170.114.201.99,8801
1762524792.248006000,170.114.201.99,8801,192.168.11.6,59556
1762524792.248011000,170.114.201.99,8801,192.168.11.6,59556
1762524792.248209000,192.168.11.6,59556,170.114.201.99,8801
1762524792.248216000,192.168.11.6,59556,170.114.201.99,8801
1762524792.248218000,192.168.11.6,59556,170.114.201.99,8801
1762524792.249740000,170.114.201.99,8801,192.168.11.6,59556
1762524792.249744000,170.114.201.99,8801,192.168.11.6,59556
1762524792.249746000,170.114.201.99,8801,192.168.11.6,62519
1762524792.287480000,170.114.201.99,8801,192.168.11.6,59556
1762524792.288901000,170.114.201.99,8801,192.168.11.6,59556
1762524792.288905000,170.114.201.99,8801,192.168.11.6,59556
1762524792.294302000,192.168.11.6,62519,170.114.201.99,8801
1762524792.299229000,192.168.11.6,59556,170.114.201.99,8801
1762524792.308923000,170.114.201.99,8801,192.168.11.6,59556
1762524792.308928000,170.114.201.99,8801,192.168.11.6,59556
1762524792.309114000,192.168.11.6,59556,170.114.201.99,8801
1762524792.328379000,170.114.201.99,8801,192.168.11.6,59556
1762524792.328382000,170.114.201.99,8801,192.168.11.6,62519
1762524792.328526000,192.168.11.6,59556,170.114.201.99,8801
1762524792.328530000,192.168.11.6,59556,170.114.201.99,8801
1762524792.328544000,192.168.11.6,59556,170.114.201.99,8801
1762524792.328546000,192.168.11.6,59556,170.114.201.99,8801
1762524792.339500000,170.114.201.99,8801,192.168.11.6,59556
1762524792.339504000,170.114.201.99,8801,192.168.11.6,59556
1762524792.339642000,192.168.11.6,59556,170.114.201.99,8801
1762524792.348991000,170.114.201.99,8801,192.168.11.6,59556
1762524792.348995000,170.114.201.99,8801,192.168.11.6,59556
1762524792.349152000,192.168.11.6,59556,170.114.201.99,8801
1762524792.359913000,170.114.201.99,8801,192.168.11.6,59556
1762524792.359917000,170.114.201.99,8801,192.168.11.6,59556
1762524792.370615000,170.114.201.99,8801,192.168.11.6,59556
1762524792.370619000,170.114.201.99,8801,192.168.11.6,59556
1762524792.370758000,192.168.11.6,59556,170.114.201.99,8801
1762524792.390648000,170.114.201.99,8801,192.168.11.6,59556
1762524792.390654000,170.114.201.99,8801,192.168.11.6,59556
1762524792.394275000,192.168.11.6,62519,170.114.201.99,8801
1762524792.400741000,170.114.201.99,8801,192.168.11.6,59556
1762524792.400744000,170.114.201.99,8801,192.168.11.6,59556
1762524792.409770000,170.114.201.99,8801,192.168.11.6,62519
1762524792.409931000,192.168.11.6,59556,170.114.201.99,8801
1762524792.409937000,192.168.11.6,59556,170.114.201.99,8801
1762524792.409960000,192.168.11.6,59556,170.114.201.99,8801
1762524792.430048000,192.168.11.6,59556,170.114.201.99,8801
1762524792.430055000,192.168.11.6,59556,170.114.201.99,8801
1762524792.430057000,192.168.11.6,59556,170.114.201.99,8801
1762524792.431226000,170.114.201.99,8801,192.168.11.6,59556
1762524792.442189000,170.114.201.99,8801,192.168.11.6,59556
1762524792.442194000,170.114.201.99,8801,192.168.11.6,59556
1762524792.442382000,192.168.11.6,59556,170.114.201.99,8801
1762524792.461310000,192.168.11.6,59556,170.114.201.99,8801
1762524792.461317000,192.168.11.6,59556,170.114.201.99,8801
1762524792.472907000,170.114.201.99,8801,192.168.11.6,59556
1762524792.472913000,170.114.201.99,8801,192.168.11.6,59556
1762524792.473103000,192.168.11.6,59556,170.114.201.99,8801
1762524792.473108000,192.168.11.6,59556,170.114.201.99,8801
1762524792.483738000,170.114.201.99,8801,192.168.11.6,59556
1762524792.483742000,170.114.201.99,8801,192.168.11.6,59556
1762524792.483745000,170.114.201.99,8801,192.168.11.6,59556
1762524792.483922000,192.168.11.6,59556,170.114.201.99,8801
1762524792.483927000,192.168.11.6,59556,170.114.201.99,8801
1762524792.493596000,170.114.201.99,8801,192.168.11.6,59556
1762524792.493601000,170.114.201.99,8801,192.168.11.6,59556
1762524792.493749000,192.168.11.6,59556,170.114.201.99,8801
1762524792.493754000,192.168.11.6,59556,170.114.201.99,8801
1762524792.494131000,192.168.11.6,62519,170.114.201.99,8801
1762524792.513147000,170.114.201.99,8801,192.168.11.6,59556
1762524792.513153000,170.114.201.99,8801,192.168.11.6,59556
1762524792.513155000,170.114.201.99,8801,192.168.11.6,62519
1762524792.544847000,170.114.201.99,8801,192.168.11.6,59556
1762524792.544852000,170.114.201.99,8801,192.168.11.6,59556
1762524792.545084000,192.168.11.6,59556,170.114.201.99,8801
1762524792.545090000,192.168.11.6,59556,170.114.201.99,8801
1762524792.551270000,170.114.201.99,8801,192.168.11.6,59556
1762524792.558708000,192.168.11.6,59556,170.114.201.99,8801
1762524792.588344000,170.114.201.99,8801,192.168.11.6,62519
1762524792.588536000,192.168.11.6,59556,170.114.201.99,8801
1762524792.588542000,192.168.11.6,59556,170.114.201.99,8801
1762524792.588543000,192.168.11.6,59556,170.114.201.99,8801
1762524792.588546000,192.168.11.6,59556,170.114.201.99,8801
1762524792.588548000,192.168.11.6,59556,170.114.201.99,8801
1762524792.594191000,192.168.11.6,62519,170.114.201.99,8801
1762524792.594194000,192.168.11.6,62519,170.114.201.99,8801
1762524792.596018000,170.114.201.99,8801,192.168.11.6,59556
1762524792.596021000,170.114.201.99,8801,192.168.11.6,59556
1762524792.596024000,170.114.201.99,8801,192.168.11.6,62519
1762524792.606704000,170.114.201.99,8801,192.168.11.6,59556
1762524792.606709000,170.114.201.99,8801,192.168.11.6,59556
1762524792.616110000,170.114.201.99,8801,192.168.11.6,59556
1762524792.616114000,170.114.201.99,8801,192.168.11.6,59556
1762524792.626543000,170.114.201.99,8801,192.168.11.6,59556
1762524792.626547000,170.114.201.99,8801,192.168.11.6,59556
1762524792.636408000,170.114.201.99,8801,192.168.11.6,59556
1762524792.636591000,192.168.11.6,59556,170.114.201.99,8801
1762524792.636597000,192.168.11.6,59556,170.114.201.99,8801
1762524792.660157000,192.168.11.6,59556,170.114.201.99,8801
1762524792.694161000,192.168.11.6,59556,170.114.201.99,8801
1762524792.694165000,192.168.11.6,59556,170.114.201.99,8801
1762524792.694168000,192.168.11.6,59556,170.114.201.99,8801
1762524792.694189000,192.168.11.6,59556,170.114.201.99,8801
1762524792.694191000,192.168.11.6,59556,170.114.201.99,8801
1762524792.694194000,192.168.11.6,59556,170.114.201.99,8801
1762524792.694195000,192.168.11.6,62519,170.114.201.99,8801
1762524792.707414000,170.114.201.99,8801,192.168.11.6,59556
1762524792.707625000,192.168.11.6,59556,170.114.201.99,8801
1762524792.728369000,170.114.201.99,8801,192.168.11.6,59556
1762524792.728375000,170.114.201.99,8801,192.168.11.6,59556
1762524792.729986000,170.114.201.99,8801,192.168.11.6,59556
1762524792.729990000,170.114.201.99,8801,192.168.11.6,59556
1762524792.729992000,170.114.201.99,8801,192.168.11.6,62519
1762524792.747585000,170.114.201.99,8801,192.168.11.6,59556
1762524792.747759000,192.168.11.6,59556,170.114.201.99,8801
1762524792.747764000,192.168.11.6,59556,170.114.201.99,8801
1762524792.747790000,192.168.11.6,59556,170.114.201.99,8801
1762524792.767904000,170.114.201.99,8801,192.168.11.6,59556
1762524792.769610000,170.114.201.99,8801,192.168.11.6,59556
1762524792.769612000,170.114.201.99,8801,192.168.11.6,59556
1762524792.769614000,170.114.201.99,8801,192.168.11.6,59556
1762524792.769615000,170.114.201.99,8801,192.168.11.6,59556
1762524792.789268000,170.114.201.99,8801,192.168.11.6,59556
1762524792.789273000,170.114.201.99,8801,192.168.11.6,59556
1762524792.790520000,170.114.201.99,8801,192.168.11.6,59556
1762524792.790524000,170.114.201.99,8801,192.168.11.6,59556
1762524792.794169000,192.168.11.6,62519,170.114.201.99,8801
1762524792.812948000,170.114.201.99,8801,192.168.11.6,59556
1762524792.812953000,170.114.201.99,8801,192.168.11.6,59556
1762524792.812956000,170.114.201.99,8801,192.168.11.6,62519
1762524792.813182000,192.168.11.6,59556,170.114.201.99,8801
1762524792.813217000,192.168.11.6,59556,170.114.201.99,8801
1762524792.813220000,192.168.11.6,59556,170.114.201.99,8801
1762524792.824828000,192.168.11.6,59556,170.114.201.99,8801
1762524792.824834000,192.168.11.6,59556,170.114.201.99,8801
1762524792.875948000,192.168.11.6,59556,170.114.201.99,8801
1762524792.875955000,192.168.11.6,59556,170.114.201.99,8801
1762524792.875972000,192.168.11.6,59556,170.114.201.99,8801
1762524792.875974000,192.168.11.6,59556,170.114.201.99,8801
1762524792.880655000,170.114.201.99,8801,192.168.11.6,59556
1762524792.880660000,170.114.201.99,8801,192.168.11.6,59556
1762524792.890370000,170.114.201.99,8801,192.168.11.6,59556
1762524792.890374000,170.114.201.99,8801,192.168.11.6,59556
1762524792.894097000,192.168.11.6,62519,170.114.201.99,8801
1762524792.900562000,170.114.201.99,8801,192.168.11.6,59556
1762524792.900565000,170.114.201.99,8801,192.168.11.6,59556
1762524792.909858000,170.114.201.99,8801,192.168.11.6,59556
1762524792.909863000,170.114.201.99,8801,192.168.11.6,59556
1762524792.909864000,170.114.201.99,8801,192.168.11.6,62519
1762524792.909969000,192.168.11.6,59556,170.114.201.99,8801
1762524792.909973000,192.168.11.6,59556,170.114.201.99,8801
1762524792.909986000,192.168.11.6,59556,170.114.201.99,8801
1762524792.921237000,170.114.201.99,8801,192.168.11.6,59556
1762524792.921241000,170.114.201.99,8801,192.168.11.6,59556
1762524792.921243000,170.114.201.99,8801,192.168.11.6,59556
1762524792.921369000,192.168.11.6,59556,170.114.201.99,8801
1762524792.921385000,192.168.11.6,59556,170.114.201.99,8801
1762524792.930245000,170.114.201.99,8801,192.168.11.6,59556
1762524792.930249000,170.114.201.99,8801,192.168.11.6,59556
1762524792.940328000,170.114.201.99,8801,192.168.11.6,59556
1762524792.940535000,192.168.11.6,59556,170.114.201.99,8801
